offer_id	old_value	new_value
MS-T14003900A-BEYAZ-XXL	MS-T14003900A	mands-MS-T14003900A
MS-T14005336A-BEJ-M	MS-T14005336A	mands-MS-T14005336A
MS-T14005333A-SIYAH-XL	MS-T14005333A	mands-MS-T14005333A
MS-T14005335A-MAVI-XXL	MS-T14005335A	mands-MS-T14005335A
MS-T14004817S-SIYAH-S	MS-T14004817S	mands-MS-T14004817S
MS-T14007022D-BEYAZ-S	MS-T14007022D	mands-MS-T14007022D
MS-T14006137A-SIYAH-XXL	MS-T14006137A	mands-MS-T14006137A
MS-T14005335A-MAVI-S	MS-T14005335A	mands-MS-T14005335A
MS-T14004820S-LACIVERT-XXL	MS-T14004820S	mands-MS-T14004820S
MS-T14005336A-BEJ-XL	MS-T14005336A	mands-MS-T14005336A
MS-T14004817S-LACIVERT-XL	MS-T14004817S	mands-MS-T14004817S
MS-T14003900A-BEYAZ-M	MS-T14003900A	mands-MS-T14003900A
MS-T14006135A-SIYAH-M	MS-T14006135A	mands-MS-T14006135A
MS-T14006135A-SIYAH-S	MS-T14006135A	mands-MS-T14006135A
MS-T14004818S-MAVI-XL	MS-T14004818S	mands-MS-T14004818S
MS-T14004818S-MAVI-XXL	MS-T14004818S	mands-MS-T14004818S
MS-T14003912-MAVI-XL	MS-T14003912	mands-MS-T14003912
MS-T14004815S-MAVI-XL	MS-T14004815S	mands-MS-T14004815S
MS-T14003004A-SIYAH-XL	MS-T14003004A	mands-MS-T14003004A
MS-T14006808S-MAVI-XL	MS-T14006808S	mands-MS-T14006808S
MS-T14004815S-MAVI-L	MS-T14004815S	mands-MS-T14004815S
MS-T14005335A-MAVI-XL	MS-T14005335A	mands-MS-T14005335A
MS-T14004818S-MAVI-S	MS-T14004818S	mands-MS-T14004818S
MS-T14005333A-SIYAH-M	MS-T14005333A	mands-MS-T14005333A
MS-T14004815S-MAVI-S	MS-T14004815S	mands-MS-T14004815S
MS-T14004821S-MULTI-XXL	MS-T14004821S	mands-MS-T14004821S
MS-T14004817S-SIYAH-L	MS-T14004817S	mands-MS-T14004817S
MS-T14004818S-MAVI-L	MS-T14004818S	mands-MS-T14004818S
MS-T14006137A-SIYAH-S	MS-T14006137A	mands-MS-T14006137A
MS-T14006808S-MAVI-M	MS-T14006808S	mands-MS-T14006808S
MS-T14006137A-SIYAH-M	MS-T14006137A	mands-MS-T14006137A
MS-T14005336A-BEJ-L	MS-T14005336A	mands-MS-T14005336A
MS-T14004815S-MAVI-XXL	MS-T14004815S	mands-MS-T14004815S
MS-T14004913S-MAVI-M	MS-T14004913S	mands-MS-T14004913S
MS-T14004820S-LACIVERT-M	MS-T14004820S	mands-MS-T14004820S
MS-T14004913S-MAVI-S	MS-T14004913S	mands-MS-T14004913S
MS-T14004817S-LACIVERT-M	MS-T14004817S	mands-MS-T14004817S
MS-T14004821S-MULTI-S	MS-T14004821S	mands-MS-T14004821S
MS-T14007022D-BEYAZ-L	MS-T14007022D	mands-MS-T14007022D
MS-T14005338A-SIYAH-XXL	MS-T14005338A	mands-MS-T14005338A
MS-T14004820S-LACIVERT-S	MS-T14004820S	mands-MS-T14004820S
MS-T14005091A-SIYAH-M	MS-T14005091A	mands-MS-T14005091A
MS-T14006135A-BEYAZ-XL	MS-T14006135A	mands-MS-T14006135A
MS-T14004913S-MAVI-XXL	MS-T14004913S	mands-MS-T14004913S
MS-T14005338A-SIYAH-M	MS-T14005338A	mands-MS-T14005338A
MS-T14006808S-MAVI-S	MS-T14006808S	mands-MS-T14006808S
MS-T14006135A-SIYAH-XL	MS-T14006135A	mands-MS-T14006135A
MS-T14006135A-BEYAZ-S	MS-T14006135A	mands-MS-T14006135A
MS-T14006137A-SIYAH-XL	MS-T14006137A	mands-MS-T14006137A
MS-T14006808S-MAVI-XXL	MS-T14006808S	mands-MS-T14006808S
MS-T14003912-MAVI-L	MS-T14003912	mands-MS-T14003912
MS-T14006135A-BEYAZ-M	MS-T14006135A	mands-MS-T14006135A
MS-T14006139A-MAVI-S	MS-T14006139A	mands-MS-T14006139A
MS-T14003900A-BEYAZ-XL	MS-T14003900A	mands-MS-T14003900A
MS-T14006139A-MAVI-M	MS-T14006139A	mands-MS-T14006139A
MS-T14007022D-BEYAZ-M	MS-T14007022D	mands-MS-T14007022D
MS-T14004820S-LACIVERT-L	MS-T14004820S	mands-MS-T14004820S
MS-T14007022D-BEYAZ-XXL	MS-T14007022D	mands-MS-T14007022D
MS-T14006135A-SIYAH-XXL	MS-T14006135A	mands-MS-T14006135A
MS-T14003004A-SIYAH-XXL	MS-T14003004A	mands-MS-T14003004A
MS-T14003912-MAVI-S	MS-T14003912	mands-MS-T14003912
MS-T14006139A-MAVI-XXL	MS-T14006139A	mands-MS-T14006139A
MS-T14004913S-MAVI-XL	MS-T14004913S	mands-MS-T14004913S
MS-T14004913S-MAVI-L	MS-T14004913S	mands-MS-T14004913S
MS-T14005338A-SIYAH-S	MS-T14005338A	mands-MS-T14005338A
MS-T14006139A-MAVI-XL	MS-T14006139A	mands-MS-T14006139A
MS-T14004817S-SIYAH-XL	MS-T14004817S	mands-MS-T14004817S
MS-T14003004A-SIYAH-M	MS-T14003004A	mands-MS-T14003004A
MS-T14005335A-MAVI-M	MS-T14005335A	mands-MS-T14005335A
MS-T14004817S-LACIVERT-L	MS-T14004817S	mands-MS-T14004817S
MS-T14005333A-SIYAH-L	MS-T14005333A	mands-MS-T14005333A
MS-T14003004A-SIYAH-S	MS-T14003004A	mands-MS-T14003004A
MS-T14006139A-MAVI-L	MS-T14006139A	mands-MS-T14006139A
MS-T14004815S-MAVI-M	MS-T14004815S	mands-MS-T14004815S
MS-T14003900A-BEYAZ-S	MS-T14003900A	mands-MS-T14003900A
MS-T14004817S-SIYAH-XXL	MS-T14004817S	mands-MS-T14004817S
MS-T14004821S-MULTI-XL	MS-T14004821S	mands-MS-T14004821S
MS-T14005336A-BEJ-XXL	MS-T14005336A	mands-MS-T14005336A
MS-T14006135A-BEYAZ-XXL	MS-T14006135A	mands-MS-T14006135A
MS-T14004818S-MAVI-M	MS-T14004818S	mands-MS-T14004818S
MS-T14004817S-SIYAH-M	MS-T14004817S	mands-MS-T14004817S
MS-T14005333A-SIYAH-S	MS-T14005333A	mands-MS-T14005333A
MS-T14004817S-LACIVERT-S	MS-T14004817S	mands-MS-T14004817S
MS-T14004820S-LACIVERT-XL	MS-T14004820S	mands-MS-T14004820S
MS-T14004817S-LACIVERT-XXL	MS-T14004817S	mands-MS-T14004817S
MS-T14006135A-BEYAZ-L	MS-T14006135A	mands-MS-T14006135A
MS-T14005091A-SIYAH-S	MS-T14005091A	mands-MS-T14005091A
MS-T14003912-MAVI-M	MS-T14003912	mands-MS-T14003912
MS-T81006470Y-SIYAH-40	MS-T81006470Y	mands-MS-T81006470Y
MS-T81006470Y-SIYAH-46	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T61006230G-BEYAZ-XS	MS-T61006230G	mands-SML-T61006230G
SML-MS-T81009015V-KIRMIZI-48	SML-MS-T81009015V	mands-SML-T81009015V
SML-MS-T81009015V-KIRMIZI-44	SML-MS-T81009015V	mands-SML-T81009015V
MS-T81006470Y-SIYAH-34	MS-T81006470Y	mands-MS-T81006470Y
MS-T81006470Y-SIYAH-44	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T81009015V-KIRMIZI-36	SML-MS-T81009015V	mands-SML-T81009015V
SML-MS-T81009015V-KIRMIZI-42	SML-MS-T81009015V	mands-SML-T81009015V
SML-MS-T81009015V-KIRMIZI-46	SML-MS-T81009015V	mands-SML-T81009015V
MS-T81006470Y-SIYAH-50	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T61006230G-BEYAZ-XL	MS-T61006230G	mands-SML-T61006230G
SML-MS-T81009015V-KIRMIZI-38	SML-MS-T81009015V	mands-SML-T81009015V
MS-T81006470Y-SIYAH-38	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T61006230G-BEYAZ-S	MS-T61006230G	mands-SML-T61006230G
MS-T81006470Y-SIYAH-36	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T61006230G-BEYAZ-L	MS-T61006230G	mands-SML-T61006230G
MS-T81006470Y-SIYAH-42	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T81009015V-KIRMIZI-50	SML-MS-T81009015V	mands-SML-T81009015V
MS-T81006470Y-SIYAH-48	MS-T81006470Y	mands-MS-T81006470Y
SML-MS-T81009015V-KIRMIZI-34	SML-MS-T81009015V	mands-SML-T81009015V
SML-MS-T61006230G-BEYAZ-M	MS-T61006230G	mands-SML-T61006230G
SML-MS-T81009015V-KIRMIZI-40	SML-MS-T81009015V	mands-SML-T81009015V
MS-T81006477Y-BEJ-46	MS-T81006477Y	mands-MS-T81006477Y
MS-T81006477Y-BEJ-48	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61006230B-LACIVERT-XL	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61006230T-GRI-XL	SML-MS-T61006230T	mands-SML-T61006230T
SML-MS-T61006230L-SIYAH-XS	SML-MS-T61006230L	mands-SML-T61006230L
MS-T81006477Y-BEJ-42	MS-T81006477Y	mands-MS-T81006477Y
MS-T81006477Y-BEJ-50	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61006230B-SIYAH-L	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61006230B-LACIVERT-S	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61006230L-SIYAH-XL	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61007830L-SIYAH-XS	SML-MS-T61007830L	mands-SML-T61007830L
MS-T61004667L-SIYAH-36	MS-T61004667L	mands-MS-T61004667L
SML-MS-T61006230B-SIYAH-XS	SML-MS-T61006230B	mands-SML-T61006230B
MS-T61004667L-SIYAH-38	MS-T61004667L	mands-MS-T61004667L
SML-MS-T61006230L-PEMBE-S	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61006230B-LACIVERT-M	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61006230B-SIYAH-S	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61006230T-GRI-S	SML-MS-T61006230T	mands-SML-T61006230T
SML-MS-T61006230L-SIYAH-S	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61006230B-SIYAH-XL	SML-MS-T61006230B	mands-SML-T61006230B
MS-T61004667L-SIYAH-40	MS-T61004667L	mands-MS-T61004667L
SML-MS-T61006230B-SIYAH-M	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61007830L-SIYAH-XL	SML-MS-T61007830L	mands-SML-T61007830L
SML-MS-T61006230L-PEMBE-XS	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61006230T-GRI-M	SML-MS-T61006230T	mands-SML-T61006230T
MS-T61004667L-SIYAH-42	MS-T61004667L	mands-MS-T61004667L
MS-T81006477Y-BEJ-40	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61007830L-SIYAH-S	SML-MS-T61007830L	mands-SML-T61007830L
MS-T61004667L-SIYAH-34	MS-T61004667L	mands-MS-T61004667L
MS-T61004667L-SIYAH-48	MS-T61004667L	mands-MS-T61004667L
SML-MS-T61006230L-SIYAH-M	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61006230B-LACIVERT-XS	SML-MS-T61006230B	mands-SML-T61006230B
MS-T81006477Y-BEJ-34	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61006230T-GRI-XS	SML-MS-T61006230T	mands-SML-T61006230T
MS-T81006477Y-BEJ-38	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61006230B-LACIVERT-L	SML-MS-T61006230B	mands-SML-T61006230B
SML-MS-T61006230L-SIYAH-L	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61007830L-SIYAH-M	SML-MS-T61007830L	mands-SML-T61007830L
MS-T81006477Y-BEJ-36	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61007830L-SIYAH-L	SML-MS-T61007830L	mands-SML-T61007830L
SML-MS-T61006230T-GRI-L	SML-MS-T61006230T	mands-SML-T61006230T
MS-T61004667L-SIYAH-50	MS-T61004667L	mands-MS-T61004667L
MS-T81006477Y-BEJ-44	MS-T81006477Y	mands-MS-T81006477Y
SML-MS-T61006230L-PEMBE-XL	SML-MS-T61006230L	mands-SML-T61006230L
SML-MS-T61006230L-PEMBE-M	SML-MS-T61006230L	mands-SML-T61006230L
MS-T61004667L-SIYAH-44	MS-T61004667L	mands-MS-T61004667L
SML-MS-T61006230L-PEMBE-L	SML-MS-T61006230L	mands-SML-T61006230L
MS-T61004667L-SIYAH-46	MS-T61004667L	mands-MS-T61004667L
SML-MS-T61006974B-PEMBE-XL	SML-MS-T61006974B	mands-SML-T61006974B
SML-MS-T61006905B-LEOPAR-XL	SML-MS-T61006905B	mands-SML-T61006905B
SML-MS-T61006974B-PEMBE-M	SML-MS-T61006974B	mands-SML-T61006974B
SML-MS-T61006974B-PEMBE-S	SML-MS-T61006974B	mands-SML-T61006974B
SML-MS-T61006905B-LEOPAR-S	SML-MS-T61006905B	mands-SML-T61006905B
SML-MS-T61006905B-LEOPAR-M	SML-MS-T61006905B	mands-SML-T61006905B
SML-MS-T61006905B-LEOPAR-XS	SML-MS-T61006905B	mands-SML-T61006905B
SML-MS-T61006905B-LEOPAR-L	SML-MS-T61006905B	mands-SML-T61006905B
SML-MS-T61006974B-PEMBE-L	SML-MS-T61006974B	mands-SML-T61006974B
SML-MS-T61006974B-PEMBE-XS	SML-MS-T61006974B	mands-SML-T61006974B
MS-T07004509-LACIVERT-XL	MS-T07004509	mands-MS-T07004509
MS-T07005135-KREM-M	MS-T07005135	mands-MS-T07005135
MS-T07000577-YESIL-S	MS-T07000577	mands-MS-T07000577
MS-T07005139-KIRMIZI-L	MS-T07005139	mands-MS-T07005139
MS-T07005135-LACIVERT-XL	MS-T07005135	mands-MS-T07005135
MS-T07001328A-LACIVERT-L	MS-T07001328A	mands-MS-T07001328A
MS-T07005135-LACIVERT-S	MS-T07005135	mands-MS-T07005135
MS-T07005139-KIRMIZI-M	MS-T07005139	mands-MS-T07005139
MS-T07005139-KIRMIZI-S	MS-T07005139	mands-MS-T07005139
MS-T07005135-LACIVERT-L	MS-T07005135	mands-MS-T07005135
MS-T07000577-YESIL-XL	MS-T07000577	mands-MS-T07000577
MS-T07004777-LACIVERT-XL	MS-T07004777	mands-MS-T07004777
MS-T07004777-LACIVERT-XXL	MS-T07004777	mands-MS-T07004777
MS-T07000577-YESIL-M	MS-T07000577	mands-MS-T07000577
MS-T07001328A-LACIVERT-XXL	MS-T07001328A	mands-MS-T07001328A
MS-T07004777-LACIVERT-M	MS-T07004777	mands-MS-T07004777
MS-T07005139-KIRMIZI-XL	MS-T07005139	mands-MS-T07005139
MS-T07004509-LACIVERT-M	MS-T07004509	mands-MS-T07004509
MS-T07005135-LACIVERT-XXL	MS-T07005135	mands-MS-T07005135
MS-T07005139-KIRMIZI-XXL	MS-T07005139	mands-MS-T07005139
MS-T07004778-MAVI-XXL	MS-T07004778	mands-MS-T07004778
MS-T07004509-LACIVERT-L	MS-T07004509	mands-MS-T07004509
MS-T07004778-MAVI-S	MS-T07004778	mands-MS-T07004778
MS-T07001328A-LACIVERT-XL	MS-T07001328A	mands-MS-T07001328A
MS-T07004509-LACIVERT-S	MS-T07004509	mands-MS-T07004509
MS-T07004509-LACIVERT-XXL	MS-T07004509	mands-MS-T07004509
MS-T07001328A-LACIVERT-S	MS-T07001328A	mands-MS-T07001328A
MS-T07004777-LACIVERT-L	MS-T07004777	mands-MS-T07004777
MS-T07000577-YESIL-L	MS-T07000577	mands-MS-T07000577
MS-T07005135-KREM-L	MS-T07005135	mands-MS-T07005135
MS-T07004778-MAVI-L	MS-T07004778	mands-MS-T07004778
MS-T07000577-YESIL-XXL	MS-T07000577	mands-MS-T07000577
MS-T07004778-MAVI-XL	MS-T07004778	mands-MS-T07004778
MS-T07004777-LACIVERT-S	MS-T07004777	mands-MS-T07004777
MS-T07004778-MAVI-M	MS-T07004778	mands-MS-T07004778
MS-T07005135-KREM-S	MS-T07005135	mands-MS-T07005135
MS-T07005135-KREM-XXL	MS-T07005135	mands-MS-T07005135
MS-T07005135-KREM-XL	MS-T07005135	mands-MS-T07005135
MS-T07001328A-LACIVERT-M	MS-T07001328A	mands-MS-T07001328A
MS-T07005135-LACIVERT-M	MS-T07005135	mands-MS-T07005135
MS-T37001705P-KREM-M	MS-T37001705P	mands-MS-T37001705P
MS-T37002254J-SIYAH-XS	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-SIYAH-L	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-KREM-XS	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-SIYAH-XL	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-KREM-M	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-SIYAH-S	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-KREM-S	MS-T37002254J	mands-MS-T37002254J
MS-T37001705P-KREM-S	MS-T37001705P	mands-MS-T37001705P
MS-T37001705P-KREM-XL	MS-T37001705P	mands-MS-T37001705P
MS-T37001705P-KREM-L	MS-T37001705P	mands-MS-T37001705P
MS-T37001705P-KREM-XS	MS-T37001705P	mands-MS-T37001705P
MS-T37002254J-SIYAH-M	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-KREM-L	MS-T37002254J	mands-MS-T37002254J
MS-T37002254J-KREM-XL	MS-T37002254J	mands-MS-T37002254J
MS-T37006194X-PEMBE-36	MS-T37006194X	mands-MS-T37006194X
MS-T37006194X-PEMBE-34	MS-T37006194X	mands-MS-T37006194X
MS-T37003697T-BORDO-M	MS-T37003697T	mands-MS-T37003697T
MS-T37003697T-BORDO-XS	MS-T37003697T	mands-MS-T37003697T
MS-T37003697T-BORDO-L	MS-T37003697T	mands-MS-T37003697T
MS-T37006194X-PEMBE-44	MS-T37006194X	mands-MS-T37006194X
MS-T37006194X-PEMBE-40	MS-T37006194X	mands-MS-T37006194X
MS-T37006194X-PEMBE-42	MS-T37006194X	mands-MS-T37006194X
MS-T37006194X-PEMBE-38	MS-T37006194X	mands-MS-T37006194X
MS-T37003697T-BORDO-S	MS-T37003697T	mands-MS-T37003697T
MS-T37006194X-PEMBE-50	MS-T37006194X	mands-MS-T37006194X
MS-T37003697T-BORDO-XL	MS-T37003697T	mands-MS-T37003697T
MS-T37006194X-PEMBE-46	MS-T37006194X	mands-MS-T37006194X
MS-T37006194X-PEMBE-48	MS-T37006194X	mands-MS-T37006194X
MS-T61004113E-KAHVE-46	MS-T61004113E	mands-MS-T61004113E
MS-T61004104-PEMBE-48	MS-T61004104	mands-MS-T61004104
MS-T61004102-ACIK-PEMBE-34	MS-T61004102	mands-MS-T61004102
MS-T61004102-ACIK-PEMBE-40	MS-T61004102	mands-MS-T61004102
MS-T61004104-PEMBE-34	MS-T61004104	mands-MS-T61004104
MS-T61004113E-KAHVE-44	MS-T61004113E	mands-MS-T61004113E
MS-T61004102-ACIK-PEMBE-38	MS-T61004102	mands-MS-T61004102
MS-T61005760N-YESIL-36	MS-T61005760N	mands-MS-T61005760N
MS-T61004100-ACIK-PEMBE-44	MS-T61004100	mands-MS-T61004100
MS-T61004109B-SIYAH-40	MS-T61004109B	mands-MS-T61004109B
MS-T61004109B-SIYAH-44	MS-T61004109B	mands-MS-T61004109B
MS-T61004102-ACIK-PEMBE-52	MS-T61004102	mands-MS-T61004102
MS-T61005104X-MAVI-TURK-52	MS-T61005104X	mands-MS-T61005104X
MS-T61005760N-YESIL-50	MS-T61005760N	mands-MS-T61005760N
MS-T61005104X-MAVI-TURK-44	MS-T61005104X	mands-MS-T61005104X
MS-T61004104-PEMBE-46	MS-T61004104	mands-MS-T61004104
MS-T61004106-KAHVE-40	MS-T61004106	mands-MS-T61004106
MS-T61004107-KAHVE-34	MS-T61004107	mands-MS-T61004107
MS-T61005104X-ACIK-PEMBE-42	MS-T61005104X	mands-MS-T61005104X
MS-T61006204J-SIYAH-M	MS-T61006204J	mands-MS-T61006204J
MS-T61004666-KIRMIZI-42	MS-T61004666	mands-MS-T61004666
MS-T61005104X-MAVI-TURK-42	MS-T61005104X	mands-MS-T61005104X
MS-T61004666-KIRMIZI-48	MS-T61004666	mands-MS-T61004666
MS-T61004910L-SIYAH-44	MS-T61004910L	mands-MS-T61004910L
MS-T61006204J-SIYAH-XS	MS-T61006204J	mands-MS-T61006204J
MS-T61004910L-SIYAH-34	MS-T61004910L	mands-MS-T61004910L
MS-T61004109B-SIYAH-34	MS-T61004109B	mands-MS-T61004109B
MS-T61004104-PEMBE-38	MS-T61004104	mands-MS-T61004104
MS-T61004282E-MOR-48	MS-T61004282E	mands-MS-T61004282E
MS-T61004106-KAHVE-34	MS-T61004106	mands-MS-T61004106
MS-T61004107-KAHVE-46	MS-T61004107	mands-MS-T61004107
MS-T61005760N-YESIL-46	MS-T61005760N	mands-MS-T61005760N
MS-T61004106-KAHVE-46	MS-T61004106	mands-MS-T61004106
MS-T61005760N-YESIL-44	MS-T61005760N	mands-MS-T61005760N
MS-T61005104X-ACIK-PEMBE-36	MS-T61005104X	mands-MS-T61005104X
MS-T61004100-KAHVE-44	MS-T61004100-	mands-MS-T61004100
MS-T61005760N-YESIL-42	MS-T61005760N	mands-MS-T61005760N
MS-T61004100-KAHVE-38	MS-T61004100-	mands-MS-T61004100
MS-T61004910L-SIYAH-42	MS-T61004910L	mands-MS-T61004910L
MS-T61004109B-SIYAH-46	MS-T61004109B	mands-MS-T61004109B
MS-T61004100-ACIK-PEMBE-38	MS-T61004100	mands-MS-T61004100
MS-T61004910L-BEYAZ-50	MS-T61004910L	mands-MS-T61004910L
MS-T61004107-KAHVE-48	MS-T61004107	mands-MS-T61004107
MS-T61004106-KAHVE-52	MS-T61004106	mands-MS-T61004106
MS-T61004666-KIRMIZI-46	MS-T61004666	mands-MS-T61004666
MS-T61005781F-YESIL-36	MS-T61005781F	mands-MS-T61005781F
MS-T61004109B-SIYAH-48	MS-T61004109B	mands-MS-T61004109B
MS-T61004100-ACIK-PEMBE-46	MS-T61004100	mands-MS-T61004100
MS-T61004910L-SIYAH-40	MS-T61004910L	mands-MS-T61004910L
MS-T61004104-PEMBE-50	MS-T61004104	mands-MS-T61004104
MS-T61004109B-SIYAH-38	MS-T61004109B	mands-MS-T61004109B
MS-T61004113E-KAHVE-36	MS-T61004113E	mands-MS-T61004113E
MS-T61004102-ACIK-PEMBE-48	MS-T61004102	mands-MS-T61004102
MS-T61004282E-MOR-42	MS-T61004282E	mands-MS-T61004282E
MS-T61004100-ACIK-PEMBE-34	MS-T61004100	mands-MS-T61004100
MS-T61004104-PEMBE-44	MS-T61004104	mands-MS-T61004104
MS-T61005781F-YESIL-52	MS-T61005781F	mands-MS-T61005781F
MS-T61005760N-YESIL-38	MS-T61005760N	mands-MS-T61005760N
MS-T61004102-ACIK-PEMBE-44	MS-T61004102	mands-MS-T61004102
MS-T61004910B-KIRMIZI-34	MS-T61004910B	mands-MS-T61004910B
MS-T61004282E-MOR-36	MS-T61004282E	mands-MS-T61004282E
MS-T61004100-ACIK-PEMBE-42	MS-T61004100	mands-MS-T61004100
MS-T61004100-KAHVE-46	MS-T61004100-	mands-MS-T61004100
MS-T61004102-ACIK-PEMBE-42	MS-T61004102	mands-MS-T61004102
MS-T61004102-ACIK-PEMBE-50	MS-T61004102	mands-MS-T61004102
MS-T61004109B-SIYAH-36	MS-T61004109B	mands-MS-T61004109B
MS-T61004100-ACIK-PEMBE-52	MS-T61004100	mands-MS-T61004100
MS-T61004104-PEMBE-52	MS-T61004104	mands-MS-T61004104
MS-T61004113E-KAHVE-40	MS-T61004113E	mands-MS-T61004113E
MS-T61004910B-KIRMIZI-50	MS-T61004910B	mands-MS-T61004910B
MS-T61004282E-MOR-38	MS-T61004282E	mands-MS-T61004282E
MS-T61004100-KAHVE-36	MS-T61004100-	mands-MS-T61004100
MS-T61005104X-MAVI-TURK-50	MS-T61005104X	mands-MS-T61005104X
MS-T61005760N-YESIL-34	MS-T61005760N	mands-MS-T61005760N
MS-T61004910L-BEYAZ-52	MS-T61004910L	mands-MS-T61004910L
MS-T61005104X-MAVI-TURK-46	MS-T61005104X	mands-MS-T61005104X
MS-T61004107-KAHVE-38	MS-T61004107	mands-MS-T61004107
MS-T61004100-ACIK-PEMBE-50	MS-T61004100	mands-MS-T61004100
MS-T61004100-KAHVE-34	MS-T61004100-	mands-MS-T61004100
MS-T61004104-PEMBE-40	MS-T61004104	mands-MS-T61004104
MS-T61005104X-MAVI-TURK-40	MS-T61005104X	mands-MS-T61005104X
MS-T61004102-ACIK-PEMBE-36	MS-T61004102	mands-MS-T61004102
MS-T61004106-KAHVE-42	MS-T61004106	mands-MS-T61004106
MS-T61004107-KAHVE-50	MS-T61004107	mands-MS-T61004107
MS-T61004666-KIRMIZI-34	MS-T61004666	mands-MS-T61004666
MS-T61005781F-YESIL-48	MS-T61005781F	mands-MS-T61005781F
MS-T61004910B-KIRMIZI-52	MS-T61004910B	mands-MS-T61004910B
MS-T61005781F-YESIL-40	MS-T61005781F	mands-MS-T61005781F
MS-T61004666-KIRMIZI-36	MS-T61004666	mands-MS-T61004666
MS-T61004910L-SIYAH-50	MS-T61004910L	mands-MS-T61004910L
MS-T61004282E-MOR-46	MS-T61004282E	mands-MS-T61004282E
MS-T61004109B-SIYAH-50	MS-T61004109B	mands-MS-T61004109B
MS-T61004666-KIRMIZI-50	MS-T61004666	mands-MS-T61004666
MS-T61005760N-YESIL-52	MS-T61005760N	mands-MS-T61005760N
MS-T61004102-ACIK-PEMBE-46	MS-T61004102	mands-MS-T61004102
MS-T61004113E-KAHVE-38	MS-T61004113E	mands-MS-T61004113E
MS-T61004666-KIRMIZI-52	MS-T61004666	mands-MS-T61004666
MS-T61005104X-MAVI-TURK-38	MS-T61005104X	mands-MS-T61005104X
MS-T61005104X-ACIK-PEMBE-34	MS-T61005104X	mands-MS-T61005104X
MS-T61004910B-KIRMIZI-46	MS-T61004910B	mands-MS-T61004910B
MS-T61004666-KIRMIZI-38	MS-T61004666	mands-MS-T61004666
MS-T61004910L-BEYAZ-38	MS-T61004910L	mands-MS-T61004910L
MS-T61004910L-BEYAZ-48	MS-T61004910L	mands-MS-T61004910L
MS-T61004910L-BEYAZ-42	MS-T61004910L	mands-MS-T61004910L
MS-T61004104-PEMBE-42	MS-T61004104	mands-MS-T61004104
MS-T61005760N-YESIL-40	MS-T61005760N	mands-MS-T61005760N
MS-T61005104X-MAVI-TURK-36	MS-T61005104X	mands-MS-T61005104X
MS-T61005104X-ACIK-PEMBE-52	MS-T61005104X	mands-MS-T61005104X
MS-T61004113E-KAHVE-48	MS-T61004113E	mands-MS-T61004113E
MS-T61004109B-SIYAH-42	MS-T61004109B	mands-MS-T61004109B
MS-T61004109B-SIYAH-52	MS-T61004109B	mands-MS-T61004109B
MS-T61005760N-YESIL-48	MS-T61005760N	mands-MS-T61005760N
MS-T61004282E-MOR-50	MS-T61004282E	mands-MS-T61004282E
MS-T61004100-ACIK-PEMBE-36	MS-T61004100	mands-MS-T61004100
MS-T61004282E-MOR-40	MS-T61004282E	mands-MS-T61004282E
MS-T61004113E-KAHVE-50	MS-T61004113E	mands-MS-T61004113E
MS-T61005781F-YESIL-38	MS-T61005781F	mands-MS-T61005781F
MS-T61004106-KAHVE-44	MS-T61004106	mands-MS-T61004106
MS-T61004113E-KAHVE-34	MS-T61004113E	mands-MS-T61004113E
MS-T61006204J-SIYAH-L	MS-T61006204J	mands-MS-T61006204J
MS-T61004100-KAHVE-52	MS-T61004100-	mands-MS-T61004100
